Step,AgentID,FloodDamageEstimated,IsAdapted,FriendsCount,belief,Stubornness,Friends
2,14,0.4533912821895797,True,5,0.5777895921659782,4,
2,15,0.0,False,4,0.49401976886443055,3,
2,16,0.854598791102104,True,3,0.7554323516818596,3,
2,17,0.8812278935564415,True,4,0.43748968064220084,1,
2,18,0.49742889631493115,True,3,0.5411424645943799,4,
2,19,0.4070583920849874,False,3,0.3058934922469487,3,
2,20,0.8617812811084906,True,3,0.6766127597285428,3,
2,21,0.5782789392377216,True,5,0.4928643706342617,2,
2,22,0.618622208063434,True,3,0.5266215046636298,4,
2,23,0.6538225075430639,True,6,0.5061545335126116,4,
2,24,0.3721945353520828,False,6,0.39086256768614724,4,
2,25,0.0,False,4,0.38683477423776996,2,
2,26,0.43206660443849854,False,4,0.35695768023255453,3,
2,27,0.0,False,3,0.1889237129051148,3,
2,28,0.5079949890488851,False,5,0.31787546679451784,2,
2,29,0.0,False,6,0.3293074108258907,2,
2,30,0.7464134037385155,True,3,0.4851769729744775,1,
2,31,0.0,False,4,0.441839693810966,1,
2,32,0.8899732769152223,True,5,0.6570555786091808,3,
2,33,0.0,False,3,0.026004315720264223,4,
2,34,0.344195505790037,False,3,0.48070653973993466,1,
2,35,0.0,False,4,0.13146634150597442,2,
2,36,1.0,True,5,0.7778657317233366,4,
2,37,0.8172065990323201,True,4,0.7787805392500083,4,
2,38,0.7084592993380032,True,5,0.637246332318749,2,
2,39,0.5164143356527653,True,5,0.49097014594480815,1,
2,40,0.5372628181586248,True,2,0.519579473747662,4,
2,41,0.6101049058734327,True,3,0.574653138995405,2,
2,42,0.49091770975788773,True,3,0.5089265667952185,3,
2,43,0.7643012331401187,True,5,0.617366142073669,4,
2,44,0.0,False,3,0.11787306556780434,1,
2,45,0.34832200764502136,False,3,0.4678777037018981,3,
2,46,0.6252846926806552,True,4,0.644793211264814,4,
2,47,0.6225391968483914,True,5,0.5787501489312155,4,
2,48,0.6085771841113498,True,4,0.6274316013862126,3,
2,49,0.568012779872437,True,4,0.6083337147571697,2,
3,0,0.7378774960055131,True,3,0.5827538308353958,4,
3,1,0.540873234376262,True,3,0.5022493474096956,4,
3,2,0.6649439426554884,True,5,0.47925665835207415,1,
3,3,0.4396727459691474,False,4,0.4293152589928207,4,
3,4,0.0,False,3,0.3027283696817658,3,
3,5,0.48892467303615195,False,3,0.35612318379215274,2,
3,6,0.0,False,3,0.20183765056244476,4,
3,7,0.35046939112207554,True,6,0.4794317260087577,1,
3,8,0.45990268730614514,False,5,0.366564407562989,4,
3,9,0.5014008359681293,False,5,0.40439317691043886,4,
3,10,0.41561389896693895,False,3,0.3875471762215718,2,
3,11,0.0,False,6,0.4238993794234946,2,
3,12,0.9544617994677029,True,4,0.789132587046533,4,
3,13,0.6309116072571664,True,3,0.6166065440254584,4,
3,14,0.4533912821895797,True,5,0.5693250906528933,4,
3,15,0.0,True,4,0.5414365546666065,3,
3,16,0.854598791102104,True,3,0.6912851184366473,3,
3,17,0.8812278935564415,True,4,0.4095911282086433,1,
3,18,0.49742889631493115,True,3,0.5311690065289564,4,
3,19,0.4070583920849874,False,3,0.2885461517350809,3,
3,20,0.8617812811084906,True,3,0.6310435609102295,3,
3,21,0.5782789392377216,True,5,0.45424514593776627,2,
3,22,0.618622208063434,True,3,0.4994538854212534,4,
3,23,0.6538225075430639,True,6,0.49786756765216245,4,
3,24,0.3721945353520828,False,6,0.41739914015102864,4,
3,25,0.0,False,4,0.41706642827725593,2,
3,26,0.43206660443849854,False,4,0.38006044085089413,3,
3,27,0.0,False,3,0.22759168101409957,3,
3,28,0.5079949890488851,False,5,0.34072565681056594,2,
3,29,0.0,False,6,0.3780889660943662,2,
3,30,0.7464134037385155,True,3,0.492631750725034,1,
3,31,0.0,False,4,0.44625436506980837,1,
3,32,0.8899732769152223,True,5,0.5996949230229781,3,
3,33,0.0,False,3,0.05697219529563256,4,
3,34,0.344195505790037,False,3,0.46780397027825044,1,
3,35,0.0,False,4,0.1556630388083431,2,
3,36,1.0,True,5,0.6859148218135119,4,
3,37,0.8172065990323201,True,4,0.7499059158916845,4,
3,38,0.7084592993380032,True,5,0.5884080475188507,2,
3,39,0.5164143356527653,True,5,0.47815634660042483,1,
3,40,0.5372628181586248,True,2,0.5174488923571733,4,
3,41,0.6101049058734327,True,3,0.5515860197418252,2,
3,42,0.49091770975788773,True,3,0.5295988624745132,3,
3,43,0.7643012331401187,True,5,0.5901931516314197,4,
3,44,0.0,False,3,0.14737975267733666,1,
3,45,0.34832200764502136,False,3,0.4978587170021389,3,
3,46,0.6252846926806552,True,4,0.6290248467128624,4,
3,47,0.6225391968483914,True,5,0.577739430573323,4,
3,48,0.6085771841113498,True,4,0.6149912074066084,3,
3,49,0.568012779872437,True,4,0.60171890716179,2,
4,0,0.7378774960055131,True,3,0.5653496203481542,4,
4,1,0.540873234376262,True,3,0.4850116518526374,4,
4,2,0.6649439426554884,True,5,0.4541201738417505,1,
4,3,0.4396727459691474,False,4,0.43518226549329286,4,
4,4,0.0,False,3,0.3357335922321099,3,
4,5,0.48892467303615195,False,3,0.36317731047887986,2,
4,6,0.0,False,3,0.23998731013056726,4,
4,7,0.35046939112207554,True,6,0.46266090314728747,1,
4,8,0.45990268730614514,False,5,0.3796596710733623,4,
4,9,0.5014008359681293,False,5,0.40969243852482895,4,
4,10,0.41561389896693895,False,3,0.40442117780975356,2,
4,11,0.0,False,6,0.4240895367961888,2,
4,12,0.9544617994677029,True,4,0.7543217458989785,4,
4,13,0.6309116072571664,True,3,0.6152303793434548,4,
4,14,0.4533912821895797,True,5,0.5581013047460124,4,
4,15,0.0,True,4,0.5550420665564142,3,
4,16,0.854598791102104,True,3,0.6472529751224391,3,
4,17,0.8812278935564415,True,4,0.39910643927494976,1,
4,18,0.49742889631493115,True,3,0.5175091235692972,4,
4,19,0.4070583920849874,False,3,0.281516570677019,3,
4,20,0.8617812811084906,True,3,0.5981737343755329,3,
4,21,0.5782789392377216,True,5,0.4300629019780713,2,
4,22,0.618622208063434,True,3,0.48302775755130706,4,
4,23,0.6538225075430639,True,6,0.500041692377995,4,
4,24,0.3721945353520828,False,6,0.43408161678213986,4,
4,25,0.0,False,4,0.43566447759449434,2,
4,26,0.43206660443849854,False,4,0.4043225181086474,3,
4,27,0.0,False,3,0.26177625896210316,3,
4,28,0.5079949890488851,False,5,0.36411027215742975,2,
4,29,0.0,False,6,0.40338800973327377,2,
4,30,0.7464134037385155,True,3,0.5014332100099204,1,
4,31,0.0,False,4,0.4437615170125681,1,
4,32,0.8899732769152223,True,5,0.5699332341408341,3,
4,33,0.0,False,3,0.08657091476701702,4,
4,34,0.344195505790037,False,3,0.46042413437139595,1,
4,35,0.0,False,4,0.1731486840195374,2,
4,36,1.0,True,5,0.61909959188309,4,
4,37,0.8172065990323201,True,4,0.717088288578053,4,
4,38,0.7084592993380032,True,5,0.5541633289769907,2,
4,39,0.5164143356527653,True,5,0.4689861220409412,1,
4,40,0.5372628181586248,True,2,0.5198788863806413,4,
4,41,0.6101049058734327,True,3,0.5320894261504252,2,
4,42,0.49091770975788773,True,3,0.5429694950863124,3,
4,43,0.7643012331401187,True,5,0.5739985476504178,4,
4,44,0.0,False,3,0.1714329573991157,1,
4,45,0.34832200764502136,True,3,0.5190626860243099,3,
4,46,0.6252846926806552,True,4,0.6124746823843543,4,
4,47,0.6225391968483914,True,5,0.577493232534558,4,
4,48,0.6085771841113498,True,4,0.6020932669676949,3,
4,49,0.568012779872437,True,4,0.5927612228865836,2,
5,0,0.7378774960055131,True,3,0.5556352799870934,4,
5,1,0.540873234376262,True,3,0.47075976912110934,4,
5,2,0.6649439426554884,True,5,0.437651268379427,1,
5,3,0.4396727459691474,False,4,0.43782956038116616,4,
5,4,0.0,False,3,0.3570421488960771,3,
5,5,0.48892467303615195,False,3,0.3719407397167489,2,
5,6,0.0,False,3,0.2720964463391514,4,
5,7,0.35046939112207554,True,6,0.4570295154391623,1,
5,8,0.45990268730614514,False,5,0.38967909882874263,4,
5,9,0.5014008359681293,False,5,0.41520238614666105,4,
5,10,0.41561389896693895,False,3,0.41329300276762887,2,
5,11,0.0,False,6,0.4261429600481221,2,
5,12,0.9544617994677029,True,4,0.7262301270208368,4,
5,13,0.6309116072571664,True,3,0.610317221953189,4,
5,14,0.4533912821895797,True,5,0.5482632872171885,4,
5,15,0.0,True,4,0.5566668897849069,3,
5,16,0.854598791102104,True,3,0.6155263055493896,3,
5,17,0.8812278935564415,True,4,0.39541587237215203,1,
5,18,0.49742889631493115,True,3,0.5037019161476043,4,
5,19,0.4070583920849874,False,3,0.28043623033951115,3,
5,20,0.8617812811084906,True,3,0.5735189768795073,3,
5,21,0.5782789392377216,True,5,0.4161998986107219,2,
5,22,0.618622208063434,True,3,0.47322391124800217,4,
5,23,0.6538225075430639,True,6,0.5033025162330484,4,
5,24,0.3721945353520828,False,6,0.4448181301127588,4,
5,25,0.0,False,4,0.4497731423011077,2,
5,26,0.43206660443849854,False,4,0.4246340578954531,3,
5,27,0.0,False,3,0.29269052991025263,3,
5,28,0.5079949890488851,False,5,0.3826838840903944,2,
5,29,0.0,False,6,0.4187285860186181,2,
5,30,0.7464134037385155,True,3,0.5040159158479209,1,
5,31,0.0,False,4,0.4426959905007823,1,
5,32,0.8899732769152223,True,5,0.55204796941371,3,
5,33,0.0,False,3,0.11331127891143479,4,
5,34,0.344195505790037,False,3,0.4572595164723221,1,
5,35,0.0,False,4,0.1880383224065595,2,
5,36,1.0,True,5,0.5298112343435727,4,
5,37,0.8172065990323201,True,4,0.6397584151631147,4,
5,38,0.7084592993380032,True,5,0.5147431036700164,2,
5,39,0.5164143356527653,True,5,0.46048978882693736,1,
5,40,0.5372628181586248,True,2,0.5244970081217755,4,
5,41,0.6101049058734327,True,3,0.5162152636629592,2,
5,42,0.49091770975788773,True,3,0.5499834301054677,3,
5,43,0.7643012331401187,True,5,0.5631721116085849,4,
5,44,0.0,False,3,0.19225946218059536,1,
5,45,0.34832200764502136,True,3,0.534240603483267,3,
5,46,0.6252846926806552,True,4,0.5968769527539776,4,
5,47,0.6225391968483914,True,5,0.5765533894030055,4,
5,48,0.6085771841113498,True,4,0.5904222715219848,3,
5,49,0.568012779872437,True,4,0.5840114890236331,2,
6,0,0.7378774960055131,True,3,0.5508716420441411,4,
6,1,0.540873234376262,True,3,0.4592721187141821,4,
6,2,0.6649439426554884,True,5,0.42772121487992154,1,
6,3,0.4396727459691474,False,4,0.43838146786195775,4,
6,4,0.0,False,3,0.372350121175064,3,
6,5,0.48892467303615195,False,3,0.3811210089683976,2,
6,6,0.0,False,3,0.2990800849895243,4,
6,7,0.35046939112207554,True,6,0.4556009347219928,1,
6,8,0.45990268730614514,False,5,0.39797325052300514,4,
6,9,0.5014008359681293,False,5,0.42006706880350986,4,
6,10,0.41561389896693895,False,3,0.41903132950987176,2,
6,11,0.0,False,6,0.4283346743491447,2,
6,12,0.9544617994677029,True,4,0.7027996788980413,4,
6,13,0.6309116072571664,True,3,0.6033326326518925,4,
6,14,0.4533912821895797,True,5,0.5400513066947048,4,
6,15,0.0,True,4,0.5538517325131658,3,
6,16,0.854598791102104,True,3,0.5918653932168342,3,
6,17,0.8812278935564415,True,4,0.3945696518224191,1,
6,18,0.49742889631493115,True,3,0.4911297431219391,4,
6,19,0.4070583920849874,False,3,0.2828509603314892,3,
6,20,0.8617812811084906,True,3,0.5545323240204192,3,
6,21,0.5782789392377216,True,5,0.4088687080982083,2,
6,22,0.618622208063434,True,3,0.4675286777484833,4,
6,23,0.6538225075430639,True,6,0.5056620860338696,4,
6,24,0.3721945353520828,False,6,0.4521116977786572,4,
6,25,0.0,False,4,0.4606860505177794,2,
6,26,0.43206660443849854,False,4,0.43876770460194353,3,
6,27,0.0,False,3,0.31996440893732087,3,
6,28,0.5079949890488851,False,5,0.3966627378785929,2,
6,29,0.0,False,6,0.42862430823329967,2,
6,30,0.7464134037385155,True,3,0.5034389210241468,1,
6,31,0.0,False,4,0.4432172055732789,1,
6,32,0.8899732769152223,True,5,0.5400908475548143,3,
6,33,0.0,False,3,0.13718704090473813,4,
6,34,0.344195505790037,False,3,0.4562434265187386,1,
6,35,0.0,False,4,0.2015330938706855,2,
6,36,1.0,True,5,0.47584231124331594,4,
6,37,0.8172065990323201,True,4,0.5775824271490746,4,
6,38,0.7084592993380032,True,5,0.48291886820718977,2,
6,39,0.5164143356527653,True,5,0.4535665136970401,1,
6,40,0.5372628181586248,True,2,0.529594292518514,4,
6,41,0.6101049058734327,True,3,0.5035755381945984,2,
6,42,0.49091770975788773,True,3,0.5524762342460845,3,
6,43,0.7643012331401187,True,5,0.5550643935754801,4,
6,44,0.0,False,3,0.21069881997847395,1,
6,45,0.34832200764502136,True,3,0.5449759511819151,3,
6,46,0.6252846926806552,True,4,0.5829068944587465,4,
6,47,0.6225391968483914,True,5,0.5747804279757578,4,
6,48,0.6085771841113498,True,4,0.5802372018487487,3,
6,49,0.568012779872437,True,4,0.5760949492822109,2,
7,0,0.7378774960055131,True,3,0.5491865765293416,4,
7,1,0.540873234376262,True,3,0.4502651738211824,4,
7,2,0.6649439426554884,True,5,0.42202203464536886,1,
7,3,0.4396727459691474,False,4,0.4378123153639574,4,
7,4,0.0,False,3,0.38429658990777604,3,
7,5,0.48892467303615195,False,3,0.3899957924911927,2,
7,6,0.0,False,3,0.32179315657592306,4,
7,7,0.35046939112207554,True,6,0.455914356923607,1,
7,8,0.45990268730614514,False,5,0.4052314954783872,4,
7,9,0.5014008359681293,False,5,0.4243183619946827,4,
7,10,0.41561389896693895,False,3,0.42326805085042,2,
7,11,0.0,False,6,0.4302974454062649,2,
7,12,0.9544617994677029,True,4,0.656056942283398,4,
7,13,0.6309116072571664,True,3,0.5937698463131521,4,
7,14,0.4533912821895797,True,5,0.533006495351411,4,
7,15,0.0,True,4,0.5494102583972537,3,
7,16,0.854598791102104,True,3,0.5737345374932729,3,
7,17,0.8812278935564415,True,4,0.3950653612577367,1,
7,18,0.49742889631493115,True,3,0.48025948185232387,4,
7,19,0.4070583920849874,False,3,0.2872826096495909,3,
7,20,0.8617812811084906,True,3,0.5395773110766687,3,
7,21,0.5782789392377216,True,5,0.4054714410147219,2,
7,22,0.618622208063434,True,3,0.46443170714691073,4,
7,23,0.6538225075430639,True,6,0.5068850987392589,4,
7,24,0.3721945353520828,False,6,0.457262056552187,4,
7,25,0.0,False,4,0.4685527181168785,2,
7,26,0.43206660443849854,False,4,0.4482374942295224,3,
7,27,0.0,False,3,0.34338663695651067,3,
7,28,0.5079949890488851,False,5,0.4072198565918624,2,
7,29,0.0,False,6,0.4351911079191971,2,
7,30,0.7464134037385155,True,3,0.5017615817749744,1,
7,31,0.0,False,4,0.44470110103742233,1,
7,32,0.8899732769152223,True,5,0.5314475410484596,3,
7,33,0.0,False,3,0.1585177528131604,4,
7,34,0.344195505790037,False,3,0.4562422265755711,1,
7,35,0.0,False,4,0.2142893445117654,2,
7,36,1.0,True,5,0.44246710853600774,4,
7,37,0.8172065990323201,True,4,0.5277352904155118,4,
7,38,0.7084592993380032,True,5,0.45957913157201136,2,
7,39,0.5164143356527653,True,5,0.44839671112880264,1,
7,40,0.5372628181586248,True,2,0.5341706808640281,4,
7,41,0.6101049058734327,True,3,0.4936739139123709,2,
7,42,0.49091770975788773,True,3,0.5520091506950394,3,
7,43,0.7643012331401187,True,5,0.5484251423527737,4,
7,44,0.0,False,3,0.22489089094933976,1,
7,45,0.34832200764502136,True,3,0.5523429367533764,3,
7,46,0.6252846926806552,True,4,0.5706891194339598,4,
7,47,0.6225391968483914,True,5,0.572346638793728,4,
7,48,0.6085771841113498,True,4,0.5714045978670872,3,
7,49,0.568012779872437,True,4,0.5690327951273733,2,
8,0,0.7378774960055131,True,3,0.5492954304210124,4,
8,1,0.540873234376262,True,3,0.44335805397992023,4,
8,2,0.6649439426554884,True,5,0.4189546761610833,1,
8,3,0.4396727459691474,False,4,0.43676250001510797,4,
8,4,0.0,False,3,0.3941677332507611,3,
8,5,0.48892467303615195,False,3,0.39825591841699515,2,
8,6,0.0,False,3,0.3409953162718179,4,
8,7,0.35046939112207554,True,6,0.45700208869391246,1,
8,8,0.45990268730614514,False,5,0.41175697722978793,4,
8,9,0.5014008359681293,False,5,0.42807678834005825,4,
8,10,0.41561389896693895,False,3,0.42664405535715916,2,
8,11,0.0,False,6,0.4320444312932416,2,
8,12,0.9544617994677029,True,4,0.6198030198062434,4,
8,13,0.6309116072571664,True,3,0.5831446133168966,4,
8,14,0.4533912821895797,True,5,0.5267937690279101,4,
8,15,0.0,True,4,0.5444562534977024,3,
8,16,0.854598791102104,True,3,0.559515278174869,3,
8,17,0.8812278935564415,True,4,0.39628939742906144,1,
8,18,0.49742889631493115,True,3,0.47115133705330237,4,
8,19,0.4070583920849874,False,3,0.29288348993036845,3,
8,20,0.8617812811084906,True,3,0.5275615142785834,3,
8,21,0.5782789392377216,True,5,0.40439724033372043,2,
8,22,0.618622208063434,True,3,0.4629846448878192,4,
8,23,0.6538225075430639,True,6,0.5070818661923716,4,
8,24,0.3721945353520828,False,6,0.4609092158284025,4,
8,25,0.0,False,4,0.47387420090024956,2,
8,26,0.43206660443849854,False,4,0.45428856009324103,3,
8,27,0.0,False,3,0.3631040463727025,3,
8,28,0.5079949890488851,False,5,0.4153476612457837,2,
8,29,0.0,False,6,0.43958352484334406,2,
8,30,0.7464134037385155,True,3,0.4998495909362088,1,
8,31,0.0,False,4,0.44668333854714043,1,
8,32,0.8899732769152223,True,5,0.5248402334614329,3,
8,33,0.0,False,3,0.17737679290264072,4,
8,34,0.344195505790037,False,3,0.4567187585195901,1,
8,35,0.0,False,4,0.22642511295765472,2,
8,36,1.0,True,5,0.4217911969206846,4,
8,37,0.8172065990323201,True,4,0.48833646400222075,4,
8,38,0.7084592993380032,True,5,0.4431407329075288,2,
8,39,0.5164143356527653,True,5,0.4447668354743804,1,
8,40,0.5372628181586248,True,2,0.5377383748302303,4,
8,41,0.6101049058734327,True,3,0.48600525640984216,2,
8,42,0.49091770975788773,True,3,0.5497063114996359,3,
8,43,0.7643012331401187,True,5,0.5426603412226486,4,
8,44,0.0,False,3,0.23690674046050256,1,
8,45,0.34832200764502136,True,3,0.5571348991258406,3,
8,46,0.6252846926806552,True,4,0.5601401438134587,4,
8,47,0.6225391968483914,True,5,0.5694514388294069,4,
8,48,0.6085771841113498,True,4,0.5637166713122597,3,
8,49,0.568012779872437,True,4,0.5627001729168642,2,
9,0,0.7378774960055131,True,3,0.5503278574736227,4,
9,1,0.540873234376262,True,3,0.4381601991670913,4,
9,2,0.6649439426554884,True,5,0.41752184405584636,1,
9,3,0.4396727459691474,False,4,0.4356046600826888,4,
9,4,0.0,False,3,0.4026276750038606,3,
9,5,0.48892467303615195,False,3,0.40581200403547224,2,
9,6,0.0,False,3,0.3573225327518843,4,
9,7,0.35046939112207554,True,6,0.4584337606392931,1,
9,8,0.45990268730614514,False,5,0.41768253752346096,4,
9,9,0.5014008359681293,False,5,0.4314373238392733,4,
9,10,0.41561389896693895,False,3,0.4294737310554722,2,
9,11,0.0,False,6,0.43362002190849847,2,
9,12,0.9544617994677029,True,4,0.5911363984732828,4,
9,13,0.6309116072571664,True,3,0.5723433442616642,4,
9,14,0.4533912821895797,True,5,0.5211912914870708,4,
9,15,0.0,True,4,0.5394376278318266,3,
9,16,0.854598791102104,True,3,0.5481254084239022,3,
9,17,0.8812278935564415,True,4,0.39795090771093,1,
9,18,0.49742889631493115,True,3,0.4636859981093342,4,
9,19,0.4070583920849874,False,3,0.2991236323706979,3,
9,20,0.8617812811084906,True,3,0.5177355882269098,3,
9,21,0.5782789392377216,True,5,0.4046748692706201,2,
9,22,0.618622208063434,True,3,0.46255680420051226,4,
9,23,0.6538225075430639,True,6,0.5064461691687365,4,
9,24,0.3721945353520828,False,6,0.4634322211774068,4,
9,25,0.0,False,4,0.4771962245821161,2,
9,26,0.43206660443849854,False,4,0.4578980260109083,3,
9,27,0.0,False,3,0.3794810207835077,3,
9,28,0.5079949890488851,False,5,0.42171974223642594,2,
9,29,0.0,False,6,0.4425153942720504,2,
9,30,0.7464134037385155,True,3,0.4979960218461021,1,
9,31,0.0,False,4,0.44888040856223343,1,
9,32,0.8899732769152223,True,5,0.5195897429127351,3,
9,33,0.0,False,3,0.1941239639349771,4,
9,34,0.344195505790037,False,3,0.45742178814578005,1,
9,35,0.0,False,4,0.23794621284682174,2,
9,36,1.0,True,5,0.4092155956946191,4,
9,37,0.8172065990323201,True,4,0.45773221736113123,4,
9,38,0.7084592993380032,True,5,0.43187001036182265,2,
9,39,0.5164143356527653,True,5,0.4423575272627686,1,
9,40,0.5372628181586248,True,2,0.5401319621641114,4,
9,41,0.6101049058734327,True,3,0.48010803170663263,2,
9,42,0.49091770975788773,True,3,0.5463240296914367,3,
9,43,0.7643012331401187,True,5,0.5374831206015382,4,
9,44,0.0,False,3,0.24761003288064787,1,
9,45,0.34832200764502136,True,3,0.559957357158978,3,
9,46,0.6252846926806552,True,4,0.5510871665190756,4,
9,47,0.6225391968483914,True,5,0.5662568939289534,4,
9,48,0.6085771841113498,True,4,0.556980034421304,3,
9,49,0.568012779872437,True,4,0.556967035106708,2,
10,0,0.7378774960055131,True,3,0.5517081629295026,4,
10,1,0.540873234376262,True,3,0.4343233053959688,4,
10,2,0.6649439426554884,True,5,0.4171086891886765,1,
10,3,0.4396727459691474,False,4,0.43453627674556883,4,
10,4,0.0,False,3,0.4100431290353957,3,
